game_id,competition_id,competition_type,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,aggregate,home_club_position,away_club_position,club_home_name,club_away_name,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url
2359325,IT1,domestic_league,2013,13. Matchday,2013-11-24,1025,46,1,1,1:1,17,4,Fc Bologna,Inter Mailand,Stefano Pioli,Walter Mazzarri,Stadio Renato Dall’Ara,23191,Luca Banti,https://www.transfermarkt.co.uk/bologna-fc-1909_fc-internazionale/index/spielbericht/2359325
2359358,IT1,domestic_league,2013,16. Matchday,2013-12-15,252,800,1,1,1:1,9,13,Genua Cfc,Atalanta Bergamo,Gian Piero Gasperini,Stefano Colantuono,Luigi Ferraris,18148,Luca Banti,https://www.transfermarkt.co.uk/genoa-cfc_atalanta-bc/index/spielbericht/2359358
2359301,IT1,domestic_league,2013,10. Matchday,2013-10-30,1210,416,3,3,3:3,15,12,As Livorno,Fc Turin,Davide Nicola,Gian Piero Ventura,Armando Picchi,9359,Paolo Valeri,https://www.transfermarkt.co.uk/as-livorno_torino-fc/index/spielbericht/2359301
2359292,IT1,domestic_league,2013,9. Matchday,2013-10-27,130,5,3,2,3:2,8,10,Parma Calcio 1913,Ac Mailand,Roberto Donadoni,Massimiliano Allegri,Ennio Tardini,16686,Paolo Valeri,https://www.transfermarkt.co.uk/parma-fc_ac-milan/index/spielbericht/2359292
2359289,IT1,domestic_league,2013,9. Matchday,2013-10-27,506,252,2,0,2:0,3,16,Juventus Turin,Genua Cfc,Antonio Conte,Gian Piero Gasperini,Allianz Stadium,38767,Daniele Doveri,https://www.transfermarkt.co.uk/juventus-fc_genoa-cfc/index/spielbericht/2359289
2359290,IT1,domestic_league,2013,9. Matchday,2013-10-27,398,1390,2,0,2:0,7,13,Lazio Rom,Cagliari Calcio,Vladimir Petkovic,Diego López,Olimpico di Roma,36493,Davide Massa,https://www.transfermarkt.co.uk/ss-lazio_cagliari-calcio/index/spielbericht/2359290
2359285,IT1,domestic_league,2013,9. Matchday,2013-10-27,1025,1210,1,0,1:0,18,15,Fc Bologna,As Livorno,Stefano Pioli,Davide Nicola,Stadio Renato Dall’Ara,21793,Paolo Tagliavento,https://www.transfermarkt.co.uk/bologna-fc-1909_as-livorno/index/spielbericht/2359285
2359291,IT1,domestic_league,2013,9. Matchday,2013-10-27,6195,416,2,0,2:0,2,12,Ssc Neapel,Fc Turin,Rafael Benítez,Gian Piero Ventura,Stadio Diego Armando Maradona,42209,Andrea De Marco,https://www.transfermarkt.co.uk/ssc-napoli_torino-fc/index/spielbericht/2359291
2359287,IT1,domestic_league,2013,9. Matchday,2013-10-26,862,430,1,2,1:2,20,5,Chievo Verona,Ac Florenz,Giuseppe Sannino,Vincenzo Montella,Marcantonio Bentegodi,8000,Luca Banti,https://www.transfermarkt.co.uk/chievo-verona_acf-fiorentina/index/spielbericht/2359287
2359295,IT1,domestic_league,2013,10. Matchday,2013-10-29,800,46,1,1,1:1,9,4,Atalanta Bergamo,Inter Mailand,Stefano Colantuono,Walter Mazzarri,Gewiss Stadium,16511,Nicola Rizzoli,https://www.transfermarkt.co.uk/atalanta-bc_fc-internazionale/index/spielbericht/2359295
2359304,IT1,domestic_league,2013,10. Matchday,2013-10-30,6574,410,1,2,1:2,19,8,Us Sassuolo,Udinese Calcio,Eusebio Di Francesco,Francesco Guidolin,Mapei Stadium - Città del Tricolore,9315,Riccardo Pinzani,https://www.transfermarkt.co.uk/us-sassuolo_udinese-calcio/index/spielbericht/2359304
2359284,IT1,domestic_league,2013,8. Matchday,2013-10-20,416,46,3,3,3:3,10,5,Fc Turin,Inter Mailand,Gian Piero Ventura,Walter Mazzarri,Stadio Olimpico Grande Torino,20881,Daniele Doveri,https://www.transfermarkt.co.uk/torino-fc_fc-internazionale/index/spielbericht/2359284
2359283,IT1,domestic_league,2013,8. Matchday,2013-10-20,6574,1025,2,1,2:1,18,20,Us Sassuolo,Fc Bologna,Eusebio Di Francesco,Stefano Pioli,Mapei Stadium - Città del Tricolore,12666,Antonio Damato,https://www.transfermarkt.co.uk/us-sassuolo_bologna-fc-1909/index/spielbericht/2359283
2359280,IT1,domestic_league,2013,8. Matchday,2013-10-20,1210,1038,1,2,1:2,14,16,As Livorno,Sampdoria Genua,Davide Nicola,Delio Rossi,Armando Picchi,9471,Domenico Celi,https://www.transfermarkt.co.uk/as-livorno_uc-sampdoria/index/spielbericht/2359280
2359318,IT1,domestic_league,2013,12. Matchday,2013-11-10,862,5,0,0,0:0,20,10,Chievo Verona,Ac Mailand,Giuseppe Sannino,Massimiliano Allegri,Marcantonio Bentegodi,16000,Daniele Orsato,https://www.transfermarkt.co.uk/chievo-verona_ac-milan/index/spielbericht/2359318
2359286,IT1,domestic_league,2013,9. Matchday,2013-10-27,1627,6574,0,0,0:0,17,19,Catania Calcio,Us Sassuolo,Luigi De Canio,Eusebio Di Francesco,Cibali - Angelo Massimino,12621,Dino Tommasi,https://www.transfermarkt.co.uk/calcio-catania_us-sassuolo/index/spielbericht/2359286
2359278,IT1,domestic_league,2013,8. Matchday,2013-10-20,252,862,2,1,2:1,15,19,Genua Cfc,Chievo Verona,Gian Piero Gasperini,Giuseppe Sannino,Luigi Ferraris,18563,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/genoa-cfc_chievo-verona/index/spielbericht/2359278
2359305,IT1,domestic_league,2013,11. Matchday,2013-11-04,1025,862,0,0,0:0,16,20,Fc Bologna,Chievo Verona,Stefano Pioli,Giuseppe Sannino,Stadio Renato Dall’Ara,15800,Mauro Bergonzi,https://www.transfermarkt.co.uk/bologna-fc-1909_chievo-verona/index/spielbericht/2359305
2359275,IT1,domestic_league,2013,8. Matchday,2013-10-20,800,398,2,1,2:1,7,9,Atalanta Bergamo,Lazio Rom,Stefano Colantuono,Vladimir Petkovic,Gewiss Stadium,12127,Carmine Russo,https://www.transfermarkt.co.uk/atalanta-bc_ss-lazio/index/spielbericht/2359275
2359293,IT1,domestic_league,2013,9. Matchday,2013-10-26,1038,800,1,0,1:0,14,9,Sampdoria Genua,Atalanta Bergamo,Delio Rossi,Stefano Colantuono,Luigi Ferraris,20570,Massimiliano Irrati,https://www.transfermarkt.co.uk/uc-sampdoria_atalanta-bc/index/spielbericht/2359293
2359297,IT1,domestic_league,2013,10. Matchday,2013-10-30,430,6195,1,2,1:2,6,2,Ac Florenz,Ssc Neapel,Vincenzo Montella,Rafael Benítez,Artemio Franchi,34482,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/acf-fiorentina_ssc-napoli/index/spielbericht/2359297
2359282,IT1,domestic_league,2013,8. Matchday,2013-10-18,12,6195,2,0,2:0,1,2,As Rom,Ssc Neapel,Rudi Garcia,Rafael Benítez,Olimpico di Roma,45913,Daniele Orsato,https://www.transfermarkt.co.uk/as-roma_ssc-napoli/index/spielbericht/2359282
2359276,IT1,domestic_league,2013,8. Matchday,2013-10-19,1390,1627,2,1,2:1,12,17,Cagliari Calcio,Catania Calcio,Diego López,Rolando Maran,Sant'Elia,4798,Piero Giacomelli,https://www.transfermarkt.co.uk/cagliari-calcio_calcio-catania/index/spielbericht/2359276
2359288,IT1,domestic_league,2013,9. Matchday,2013-10-26,46,276,4,2,4:2,4,6,Inter Mailand,Hellas Verona,Walter Mazzarri,Andrea Mandorlini,Giuseppe Meazza,44097,Domenico Celi,https://www.transfermarkt.co.uk/fc-internazionale_hellas-verona/index/spielbericht/2359288
2359281,IT1,domestic_league,2013,8. Matchday,2013-10-19,5,410,1,0,1:0,8,11,Ac Mailand,Udinese Calcio,Massimiliano Allegri,Francesco Guidolin,Giuseppe Meazza,33188,Marco Guida,https://www.transfermarkt.co.uk/ac-milan_udinese-calcio/index/spielbericht/2359281
2359273,IT1,domestic_league,2013,7. Matchday,2013-10-06,1038,416,2,2,2:2,18,9,Sampdoria Genua,Fc Turin,Delio Rossi,Gian Piero Ventura,Luigi Ferraris,20588,Andrea Gervasoni,https://www.transfermarkt.co.uk/uc-sampdoria_torino-fc/index/spielbericht/2359273
2359266,IT1,domestic_league,2013,7. Matchday,2013-10-06,1627,252,1,1,1:1,16,15,Catania Calcio,Genua Cfc,Rolando Maran,Gian Piero Gasperini,Cibali - Angelo Massimino,12482,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/calcio-catania_genoa-cfc/index/spielbericht/2359266
2359269,IT1,domestic_league,2013,7. Matchday,2013-10-06,506,5,3,2,3:2,3,12,Juventus Turin,Ac Mailand,Antonio Conte,Massimiliano Allegri,Allianz Stadium,41000,Gianluca Rocchi,https://www.transfermarkt.co.uk/juventus-fc_ac-milan/index/spielbericht/2359269
2359265,IT1,domestic_league,2013,7. Matchday,2013-10-06,1025,276,1,4,1:4,19,5,Fc Bologna,Hellas Verona,Stefano Pioli,Andrea Mandorlini,Stadio Renato Dall’Ara,16743,Paolo Valeri,https://www.transfermarkt.co.uk/bologna-fc-1909_hellas-verona/index/spielbericht/2359265
2359277,IT1,domestic_league,2013,8. Matchday,2013-10-20,430,506,4,2,4:2,6,3,Ac Florenz,Juventus Turin,Vincenzo Montella,Antonio Conte,Artemio Franchi,38290,Nicola Rizzoli,https://www.transfermarkt.co.uk/acf-fiorentina_juventus-fc/index/spielbericht/2359277
2359268,IT1,domestic_league,2013,7. Matchday,2013-10-05,46,12,0,3,0:3,4,1,Inter Mailand,As Rom,Walter Mazzarri,Rudi Garcia,Giuseppe Meazza,68000,Paolo Tagliavento,https://www.transfermarkt.co.uk/fc-internazionale_as-roma/index/spielbericht/2359268
2359272,IT1,domestic_league,2013,7. Matchday,2013-10-06,130,6574,3,1,3:1,10,20,Parma Calcio 1913,Us Sassuolo,Roberto Donadoni,Eusebio Di Francesco,Ennio Tardini,10500,Andrea De Marco,https://www.transfermarkt.co.uk/parma-fc_us-sassuolo/index/spielbericht/2359272
2359258,IT1,domestic_league,2013,6. Matchday,2013-09-30,430,130,2,2,2:2,5,14,Ac Florenz,Parma Calcio 1913,Vincenzo Montella,Roberto Donadoni,Artemio Franchi,28524,Davide Massa,https://www.transfermarkt.co.uk/acf-fiorentina_parma-fc/index/spielbericht/2359258
2359262,IT1,domestic_league,2013,6. Matchday,2013-09-29,12,1025,5,0,5:0,1,18,As Rom,Fc Bologna,Rudi Garcia,Stefano Pioli,Olimpico di Roma,38467,Carmine Russo,https://www.transfermarkt.co.uk/as-roma_bologna-fc-1909/index/spielbericht/2359262
2359270,IT1,domestic_league,2013,7. Matchday,2013-10-06,398,430,0,0,0:0,7,6,Lazio Rom,Ac Florenz,Vladimir Petkovic,Vincenzo Montella,Olimpico di Roma,30395,Daniele Orsato,https://www.transfermarkt.co.uk/ss-lazio_acf-fiorentina/index/spielbericht/2359270
2359257,IT1,domestic_league,2013,6. Matchday,2013-09-29,1627,862,2,0,2:0,16,17,Catania Calcio,Chievo Verona,Rolando Maran,Giuseppe Sannino,Cibali - Angelo Massimino,12172,Marco Guida,https://www.transfermarkt.co.uk/calcio-catania_chievo-verona/index/spielbericht/2359257
2359260,IT1,domestic_league,2013,6. Matchday,2013-09-29,276,1210,2,1,2:1,7,8,Hellas Verona,As Livorno,Andrea Mandorlini,Davide Nicola,Marcantonio Bentegodi,17729,Dino Tommasi,https://www.transfermarkt.co.uk/hellas-verona_as-livorno/index/spielbericht/2359260
2359255,IT1,domestic_league,2013,6. Matchday,2013-09-29,800,410,2,0,2:0,13,12,Atalanta Bergamo,Udinese Calcio,Stefano Colantuono,Francesco Guidolin,Gewiss Stadium,10543,Piero Giacomelli,https://www.transfermarkt.co.uk/atalanta-bc_udinese-calcio/index/spielbericht/2359255
2359274,IT1,domestic_league,2013,7. Matchday,2013-10-06,410,1390,2,0,2:0,8,14,Udinese Calcio,Cagliari Calcio,Francesco Guidolin,Diego López,Dacia Arena,12105,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/udinese-calcio_cagliari-calcio/index/spielbericht/2359274
2359261,IT1,domestic_league,2013,6. Matchday,2013-09-28,5,1038,1,0,1:0,9,19,Ac Mailand,Sampdoria Genua,Massimiliano Allegri,Delio Rossi,Giuseppe Meazza,31575,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/ac-milan_uc-sampdoria/index/spielbericht/2359261
2359271,IT1,domestic_league,2013,7. Matchday,2013-10-06,6195,1210,4,0,4:0,2,13,Ssc Neapel,As Livorno,Rafael Benítez,Davide Nicola,Stadio Diego Armando Maradona,46503,Mauro Bergonzi,https://www.transfermarkt.co.uk/ssc-napoli_as-livorno/index/spielbericht/2359271
2359259,IT1,domestic_league,2013,6. Matchday,2013-09-28,252,6195,0,2,0:2,15,2,Genua Cfc,Ssc Neapel,Fabio Liverani,Rafael Benítez,Luigi Ferraris,23883,Antonio Damato,https://www.transfermarkt.co.uk/genoa-cfc_ssc-napoli/index/spielbericht/2359259
2359253,IT1,domestic_league,2013,5. Matchday,2013-09-25,416,276,2,2,2:2,8,10,Fc Turin,Hellas Verona,Gian Piero Ventura,Andrea Mandorlini,Stadio Olimpico Grande Torino,13178,Nicola Rizzoli,https://www.transfermarkt.co.uk/torino-fc_hellas-verona/index/spielbericht/2359253
2359263,IT1,domestic_league,2013,6. Matchday,2013-09-29,6574,398,2,2,2:2,20,6,Us Sassuolo,Lazio Rom,Eusebio Di Francesco,Vladimir Petkovic,Mapei Stadium - Città del Tricolore,10687,Luca Banti,https://www.transfermarkt.co.uk/us-sassuolo_ss-lazio/index/spielbericht/2359263
2359251,IT1,domestic_league,2013,5. Matchday,2013-09-25,130,800,4,3,4:3,13,17,Parma Calcio 1913,Atalanta Bergamo,Roberto Donadoni,Stefano Colantuono,Ennio Tardini,10409,Andrea Gervasoni,https://www.transfermarkt.co.uk/parma-fc_atalanta-bc/index/spielbericht/2359251
2359256,IT1,domestic_league,2013,6. Matchday,2013-09-29,1390,46,1,1,1:1,11,4,Cagliari Calcio,Inter Mailand,Diego López,Walter Mazzarri,Nereo Rocco,6000,Gianluca Rocchi,https://www.transfermarkt.co.uk/cagliari-calcio_fc-internazionale/index/spielbericht/2359256
2359250,IT1,domestic_league,2013,5. Matchday,2013-09-25,6195,6574,1,1,1:1,3,20,Ssc Neapel,Us Sassuolo,Rafael Benítez,Eusebio Di Francesco,Stadio Diego Armando Maradona,55677,Daniele Doveri,https://www.transfermarkt.co.uk/ssc-napoli_us-sassuolo/index/spielbericht/2359250
2359294,IT1,domestic_league,2013,9. Matchday,2013-10-27,410,12,0,1,0:1,11,1,Udinese Calcio,As Rom,Francesco Guidolin,Rudi Garcia,Dacia Arena,18904,Mauro Bergonzi,https://www.transfermarkt.co.uk/udinese-calcio_as-roma/index/spielbericht/2359294
2359248,IT1,domestic_league,2013,5. Matchday,2013-09-25,398,1627,3,1,3:1,6,19,Lazio Rom,Catania Calcio,Vladimir Petkovic,Rolando Maran,Olimpico di Roma,27140,Massimiliano Irrati,https://www.transfermarkt.co.uk/ss-lazio_calcio-catania/index/spielbericht/2359248
2359246,IT1,domestic_league,2013,5. Matchday,2013-09-24,862,506,1,2,1:2,15,4,Chievo Verona,Juventus Turin,Giuseppe Sannino,Antonio Conte,Marcantonio Bentegodi,20000,Andrea De Marco,https://www.transfermarkt.co.uk/chievo-verona_juventus-fc/index/spielbericht/2359246
2359254,IT1,domestic_league,2013,5. Matchday,2013-09-24,410,252,1,0,1:0,9,14,Udinese Calcio,Genua Cfc,Francesco Guidolin,Fabio Liverani,Dacia Arena,7810,Daniele Orsato,https://www.transfermarkt.co.uk/udinese-calcio_genoa-cfc/index/spielbericht/2359254
2359245,IT1,domestic_league,2013,5. Matchday,2013-09-25,1025,5,3,3,3:3,16,12,Fc Bologna,Ac Mailand,Stefano Pioli,Massimiliano Allegri,Stadio Renato Dall’Ara,22953,Paolo Tagliavento,https://www.transfermarkt.co.uk/bologna-fc-1909_ac-milan/index/spielbericht/2359245
2359243,IT1,domestic_league,2013,4. Matchday,2013-09-22,12,398,2,0,2:0,1,8,As Rom,Lazio Rom,Rudi Garcia,Vladimir Petkovic,Olimpico di Roma,45306,Gianluca Rocchi,https://www.transfermarkt.co.uk/as-roma_ss-lazio/index/spielbericht/2359243
2359247,IT1,domestic_league,2013,5. Matchday,2013-09-26,46,430,2,1,2:1,2,5,Inter Mailand,Ac Florenz,Walter Mazzarri,Vincenzo Montella,Giuseppe Meazza,38291,Paolo Valeri,https://www.transfermarkt.co.uk/fc-internazionale_acf-fiorentina/index/spielbericht/2359247
2359241,IT1,domestic_league,2013,4. Matchday,2013-09-22,506,276,2,1,2:1,5,9,Juventus Turin,Hellas Verona,Antonio Conte,Andrea Mandorlini,Allianz Stadium,38789,Mauro Bergonzi,https://www.transfermarkt.co.uk/juventus-fc_hellas-verona/index/spielbericht/2359241
2359252,IT1,domestic_league,2013,5. Matchday,2013-09-25,1038,12,0,2,0:2,18,1,Sampdoria Genua,As Rom,Delio Rossi,Rudi Garcia,Luigi Ferraris,21398,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/uc-sampdoria_as-roma/index/spielbericht/2359252
2359235,IT1,domestic_league,2013,4. Matchday,2013-09-22,800,430,0,2,0:2,15,4,Atalanta Bergamo,Ac Florenz,Stefano Colantuono,Vincenzo Montella,Gewiss Stadium,13362,Antonio Damato,https://www.transfermarkt.co.uk/atalanta-bc_acf-fiorentina/index/spielbericht/2359235
2359244,IT1,domestic_league,2013,4. Matchday,2013-09-22,6574,46,0,7,0:7,20,3,Us Sassuolo,Inter Mailand,Eusebio Di Francesco,Walter Mazzarri,Mapei Stadium - Città del Tricolore,22001,Carmine Russo,https://www.transfermarkt.co.uk/us-sassuolo_fc-internazionale/index/spielbericht/2359244
2359240,IT1,domestic_league,2013,4. Matchday,2013-09-21,252,1210,0,0,0:0,13,6,Genua Cfc,As Livorno,Fabio Liverani,Davide Nicola,Luigi Ferraris,18956,Piero Giacomelli,https://www.transfermarkt.co.uk/genoa-cfc_as-livorno/index/spielbericht/2359240
2359239,IT1,domestic_league,2013,4. Matchday,2013-09-21,862,410,2,1,2:1,14,12,Chievo Verona,Udinese Calcio,Giuseppe Sannino,Francesco Guidolin,Marcantonio Bentegodi,7800,Dino Tommasi,https://www.transfermarkt.co.uk/chievo-verona_udinese-calcio/index/spielbericht/2359239
2359237,IT1,domestic_league,2013,4. Matchday,2013-09-21,1390,1038,2,2,2:2,10,17,Cagliari Calcio,Sampdoria Genua,Diego López,Delio Rossi,Nereo Rocco,300,Marco Di Bello,https://www.transfermarkt.co.uk/cagliari-calcio_uc-sampdoria/index/spielbericht/2359237
2359231,IT1,domestic_league,2013,3. Matchday,2013-09-16,130,12,1,3,1:3,16,2,Parma Calcio 1913,As Rom,Roberto Donadoni,Rudi Garcia,Ennio Tardini,13118,Marco Guida,https://www.transfermarkt.co.uk/parma-fc_as-roma/index/spielbericht/2359231
2359232,IT1,domestic_league,2013,3. Matchday,2013-09-15,1038,252,0,3,0:3,17,14,Sampdoria Genua,Genua Cfc,Delio Rossi,Fabio Liverani,Luigi Ferraris,34292,Nicola Rizzoli,https://www.transfermarkt.co.uk/uc-sampdoria_genoa-cfc/index/spielbericht/2359232
2359238,IT1,domestic_league,2013,4. Matchday,2013-09-22,1627,130,0,0,0:0,19,18,Catania Calcio,Parma Calcio 1913,Rolando Maran,Roberto Donadoni,Cibali - Angelo Massimino,13125,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/calcio-catania_parma-fc/index/spielbericht/2359238
2359234,IT1,domestic_league,2013,3. Matchday,2013-09-15,410,1025,1,1,1:1,10,15,Udinese Calcio,Fc Bologna,Francesco Guidolin,Stefano Pioli,Dacia Arena,11000,Daniele Doveri,https://www.transfermarkt.co.uk/udinese-calcio_bologna-fc-1909/index/spielbericht/2359234
2359229,IT1,domestic_league,2013,3. Matchday,2013-09-15,1210,1627,2,0,2:0,6,19,As Livorno,Catania Calcio,Davide Nicola,Rolando Maran,Armando Picchi,8627,Andrea Gervasoni,https://www.transfermarkt.co.uk/as-livorno_calcio-catania/index/spielbericht/2359229
2359226,IT1,domestic_league,2013,3. Matchday,2013-09-15,276,6574,2,0,2:0,8,20,Hellas Verona,Us Sassuolo,Andrea Mandorlini,Eusebio Di Francesco,Marcantonio Bentegodi,18433,Massimiliano Irrati,https://www.transfermarkt.co.uk/hellas-verona_us-sassuolo/index/spielbericht/2359226
2359225,IT1,domestic_league,2013,3. Matchday,2013-09-15,430,1390,1,1,1:1,4,12,Ac Florenz,Cagliari Calcio,Vincenzo Montella,Diego López,Artemio Franchi,31690,Andrea De Marco,https://www.transfermarkt.co.uk/acf-fiorentina_cagliari-calcio/index/spielbericht/2359225
2359228,IT1,domestic_league,2013,3. Matchday,2013-09-15,398,862,3,0,3:0,7,18,Lazio Rom,Chievo Verona,Vladimir Petkovic,Giuseppe Sannino,Olimpico di Roma,29934,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/ss-lazio_chievo-verona/index/spielbericht/2359228
2359230,IT1,domestic_league,2013,3. Matchday,2013-09-14,6195,800,2,0,2:0,1,13,Ssc Neapel,Atalanta Bergamo,Rafael Benítez,Stefano Colantuono,Stadio Diego Armando Maradona,38821,Gianluca Rocchi,https://www.transfermarkt.co.uk/ssc-napoli_atalanta-bc/index/spielbericht/2359230
2359227,IT1,domestic_league,2013,3. Matchday,2013-09-14,46,506,1,1,1:1,3,5,Inter Mailand,Juventus Turin,Walter Mazzarri,Antonio Conte,Giuseppe Meazza,79343,Daniele Orsato,https://www.transfermarkt.co.uk/fc-internazionale_juventus-fc/index/spielbericht/2359227
2359233,IT1,domestic_league,2013,3. Matchday,2013-09-14,416,5,2,2,2:2,11,9,Fc Turin,Ac Mailand,Gian Piero Ventura,Massimiliano Allegri,Stadio Olimpico Grande Torino,22780,Davide Massa,https://www.transfermarkt.co.uk/torino-fc_ac-milan/index/spielbericht/2359233
2359224,IT1,domestic_league,2013,2. Matchday,2013-09-01,410,130,3,1,3:1,7,16,Udinese Calcio,Parma Calcio 1913,Francesco Guidolin,Roberto Donadoni,Dacia Arena,9750,Emilio Ostinelli,https://www.transfermarkt.co.uk/udinese-calcio_parma-fc/index/spielbericht/2359224
2359221,IT1,domestic_league,2013,2. Matchday,2013-09-01,5,1390,3,1,3:1,6,11,Ac Mailand,Cagliari Calcio,Massimiliano Allegri,Diego López,Giuseppe Meazza,30471,Carmine Russo,https://www.transfermarkt.co.uk/ac-milan_cagliari-calcio/index/spielbericht/2359221
2359242,IT1,domestic_league,2013,4. Matchday,2013-09-22,5,6195,1,2,1:2,11,2,Ac Mailand,Ssc Neapel,Massimiliano Allegri,Rafael Benítez,Giuseppe Meazza,51384,Luca Banti,https://www.transfermarkt.co.uk/ac-milan_ssc-napoli/index/spielbericht/2359242
2359219,IT1,domestic_league,2013,2. Matchday,2013-09-01,252,430,2,5,2:5,19,4,Genua Cfc,Ac Florenz,Fabio Liverani,Vincenzo Montella,Luigi Ferraris,21000,Domenico Celi,https://www.transfermarkt.co.uk/genoa-cfc_acf-fiorentina/index/spielbericht/2359219
2359216,IT1,domestic_league,2013,2. Matchday,2013-09-01,1025,1038,2,2,2:2,17,14,Fc Bologna,Sampdoria Genua,Stefano Pioli,Delio Rossi,Stadio Renato Dall’Ara,16509,Dino Tommasi,https://www.transfermarkt.co.uk/bologna-fc-1909_uc-sampdoria/index/spielbericht/2359216
2359223,IT1,domestic_league,2013,2. Matchday,2013-09-01,6574,1210,1,4,1:4,20,8,Us Sassuolo,As Livorno,Eusebio Di Francesco,Davide Nicola,Mapei Stadium - Città del Tricolore,9929,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/us-sassuolo_as-livorno/index/spielbericht/2359223
2359215,IT1,domestic_league,2013,2. Matchday,2013-09-01,800,416,2,0,2:0,9,10,Atalanta Bergamo,Fc Turin,Stefano Colantuono,Gian Piero Ventura,Gewiss Stadium,12745,Mauro Bergonzi,https://www.transfermarkt.co.uk/atalanta-bc_torino-fc/index/spielbericht/2359215
2359220,IT1,domestic_league,2013,2. Matchday,2013-08-31,506,398,4,1,4:1,5,12,Juventus Turin,Lazio Rom,Antonio Conte,Vladimir Petkovic,Allianz Stadium,37919,Paolo Tagliavento,https://www.transfermarkt.co.uk/juventus-fc_ss-lazio/index/spielbericht/2359220
