game_id,competition_id,competition_type,season,round,date,club id,club goals,opposite club id,opposite_club_goals,result,difference_goals
2225535,GB1,domestic_league,2012,10. Matchday,11/3/12,289,0,405,1,loss,-1
2225534,GB1,domestic_league,2012,10. Matchday,11/3/12,1123,1,512,0,win,1
2225538,GB1,domestic_league,2012,10. Matchday,11/3/12,2288,1,631,1,tie,0
2225515,GB1,domestic_league,2012,10. Matchday,11/3/12,931,2,29,2,tie,0
2225532,GB1,domestic_league,2012,11. Matchday,11/10/12,512,1,1039,0,win,1
2225526,GB1,domestic_league,2012,9. Matchday,10/28/12,631,2,985,3,loss,-1
2225517,GB1,domestic_league,2012,9. Matchday,10/28/12,762,2,984,1,win,1
2225562,GB1,domestic_league,2012,13. Matchday,11/24/12,289,2,984,4,loss,-2
2225520,GB1,domestic_league,2012,9. Matchday,10/28/12,29,2,31,2,tie,0
2225523,GB1,domestic_league,2012,9. Matchday,10/27/12,11,1,1039,0,win,1
2225555,GB1,domestic_league,2012,14. Matchday,11/27/12,405,1,1032,0,win,1
2225522,GB1,domestic_league,2012,9. Matchday,10/27/12,281,1,2288,0,win,1
2225518,GB1,domestic_league,2012,9. Matchday,10/27/12,1071,2,379,1,win,1
2225512,GB1,domestic_league,2012,9. Matchday,10/27/12,512,0,289,0,tie,0
2225514,GB1,domestic_league,2012,10. Matchday,11/3/12,985,2,11,1,win,1
2225519,GB1,domestic_league,2012,9. Matchday,10/27/12,405,1,1123,1,tie,0
2225502,GB1,domestic_league,2012,8. Matchday,10/21/12,289,1,762,1,tie,0
2225504,GB1,domestic_league,2012,8. Matchday,10/21/12,1039,1,29,1,tie,0
2225521,GB1,domestic_league,2012,8. Matchday,10/20/12,379,4,180,1,win,3
2225510,GB1,domestic_league,2012,8. Matchday,10/20/12,931,1,405,0,win,1
2225509,GB1,domestic_league,2012,8. Matchday,10/20/12,985,4,512,2,win,2
2225516,GB1,domestic_league,2012,9. Matchday,10/27/12,1032,3,931,3,tie,0
2225525,GB1,domestic_league,2012,11. Matchday,11/10/12,405,2,985,3,loss,-1
2225505,GB1,domestic_league,2012,8. Matchday,10/20/12,2288,2,1071,1,win,1
2225511,GB1,domestic_league,2012,9. Matchday,10/28/12,180,1,148,2,loss,-1
2225486,GB1,domestic_league,2012,7. Matchday,10/7/12,762,0,985,3,loss,-3
2225536,GB1,domestic_league,2012,10. Matchday,11/5/12,984,2,180,0,win,2
2225508,GB1,domestic_league,2012,8. Matchday,10/20/12,31,1,1032,0,win,1
2225487,GB1,domestic_league,2012,7. Matchday,10/7/12,180,2,931,2,tie,0
2225491,GB1,domestic_league,2012,7. Matchday,10/7/12,31,0,512,0,tie,0
2225501,GB1,domestic_league,2012,7. Matchday,10/6/12,1071,2,29,2,tie,0
2225499,GB1,domestic_league,2012,7. Matchday,10/6/12,984,3,1039,2,win,1
2225540,GB1,domestic_league,2012,10. Matchday,11/3/12,379,0,281,0,tie,0
2225492,GB1,domestic_league,2012,7. Matchday,10/6/12,281,3,289,0,win,3
2225495,GB1,domestic_league,2012,6. Matchday,10/1/12,1039,1,379,2,loss,-1
2225476,GB1,domestic_league,2012,6. Matchday,9/30/12,405,1,984,1,tie,0
2225497,GB1,domestic_league,2012,6. Matchday,9/29/12,985,2,148,3,loss,-1
2225503,GB1,domestic_league,2012,8. Matchday,10/20/12,1123,1,11,0,win,1
2225507,GB1,domestic_league,2012,8. Matchday,10/20/12,984,1,281,2,loss,-1
2225488,GB1,domestic_league,2012,7. Matchday,10/6/12,2288,2,1032,2,tie,0
2225494,GB1,domestic_league,2012,6. Matchday,9/29/12,512,2,2288,0,win,2
2225493,GB1,domestic_league,2012,6. Matchday,9/29/12,1032,2,762,2,tie,0
2225500,GB1,domestic_league,2012,7. Matchday,10/7/12,148,2,405,0,win,2
2225477,GB1,domestic_league,2012,6. Matchday,9/29/12,29,3,180,1,win,2
2225475,GB1,domestic_league,2012,6. Matchday,9/29/12,11,1,631,2,loss,-1
2225490,GB1,domestic_league,2012,6. Matchday,9/29/12,289,1,1071,0,win,1
2225483,GB1,domestic_league,2012,5. Matchday,9/23/12,148,2,1039,1,win,1
2225484,GB1,domestic_league,2012,5. Matchday,9/23/12,281,1,11,1,tie,0
2225462,GB1,domestic_league,2012,5. Matchday,9/23/12,31,1,985,2,loss,-1
2225485,GB1,domestic_league,2012,5. Matchday,9/23/12,762,1,1123,0,win,1
2225480,GB1,domestic_league,2012,5. Matchday,9/22/12,1071,1,931,2,loss,-1
2225482,GB1,domestic_league,2012,5. Matchday,9/22/12,180,4,405,1,win,3
2225478,GB1,domestic_league,2012,5. Matchday,9/22/12,984,1,1032,0,win,1
2225498,GB1,domestic_league,2012,6. Matchday,9/29/12,1123,2,31,5,loss,-3
2225496,GB1,domestic_league,2012,6. Matchday,9/29/12,931,1,281,2,loss,-1
2225469,GB1,domestic_league,2012,4. Matchday,9/17/12,29,2,762,2,tie,0
2225466,GB1,domestic_league,2012,4. Matchday,9/16/12,1032,1,148,3,loss,-2
2225471,GB1,domestic_league,2012,4. Matchday,9/15/12,405,2,2288,0,win,2
2225470,GB1,domestic_league,2012,4. Matchday,9/15/12,11,6,180,1,win,5
2225468,GB1,domestic_league,2012,4. Matchday,9/15/12,931,3,984,0,win,3
2225481,GB1,domestic_league,2012,5. Matchday,9/22/12,2288,0,29,3,loss,-3
2225465,GB1,domestic_league,2012,4. Matchday,9/15/12,1039,0,631,0,tie,0
2225463,GB1,domestic_league,2012,4. Matchday,9/15/12,512,1,281,1,tie,0
2238003,GB1,domestic_league,2012,7. Matchday,10/6/12,379,1,11,3,loss,-2
2225464,GB1,domestic_league,2012,4. Matchday,9/15/12,1123,0,379,0,tie,0
2225457,GB1,domestic_league,2012,3. Matchday,9/2/12,180,2,985,3,loss,-1
2225460,GB1,domestic_league,2012,4. Matchday,9/15/12,289,1,31,1,tie,0
2225453,GB1,domestic_league,2012,3. Matchday,9/2/12,762,1,405,1,tie,0
2225456,GB1,domestic_league,2012,3. Matchday,9/2/12,31,0,11,2,loss,-2
2225458,GB1,domestic_league,2012,3. Matchday,9/1/12,281,3,1039,1,win,2
2225479,GB1,domestic_league,2012,5. Matchday,9/22/12,379,1,289,1,tie,0
2225455,GB1,domestic_league,2012,3. Matchday,9/1/12,2288,2,289,2,tie,0
2225454,GB1,domestic_league,2012,3. Matchday,9/1/12,148,1,1123,1,tie,0
2225473,GB1,domestic_league,2012,3. Matchday,9/1/12,379,3,931,0,win,3
2225489,GB1,domestic_league,2012,7. Matchday,10/6/12,631,4,1123,1,win,3
2225443,GB1,domestic_league,2012,2. Matchday,12/11/12,289,3,1032,0,win,3
2225452,GB1,domestic_league,2012,2. Matchday,8/26/12,31,2,281,2,tie,0
2225472,GB1,domestic_league,2012,3. Matchday,9/1/12,984,2,29,0,win,2
2225449,GB1,domestic_league,2012,2. Matchday,8/25/12,631,2,762,0,win,2
2225474,GB1,domestic_league,2012,3. Matchday,9/1/12,1071,2,512,2,tie,0
2225461,GB1,domestic_league,2012,5. Matchday,9/22/12,631,1,512,0,win,1
2225448,GB1,domestic_league,2012,2. Matchday,8/25/12,148,1,984,1,tie,0
2225450,GB1,domestic_league,2012,2. Matchday,8/25/12,1123,1,1039,1,tie,0
2225506,GB1,domestic_league,2012,8. Matchday,10/20/12,148,2,631,4,loss,-2
2225445,GB1,domestic_league,2012,2. Matchday,8/25/12,405,1,29,3,loss,-2
2230144,GB1,domestic_league,2012,1. Matchday,8/20/12,29,1,985,0,win,1
2230145,GB1,domestic_league,2012,1. Matchday,8/19/12,281,3,180,2,win,1
2225459,GB1,domestic_league,2012,3. Matchday,8/22/12,631,4,1032,2,win,2
2230141,GB1,domestic_league,2012,1. Matchday,8/18/12,762,2,148,1,win,1
2230149,GB1,domestic_league,2012,1. Matchday,8/18/12,984,3,31,0,win,3
2230146,GB1,domestic_league,2012,1. Matchday,8/18/12,11,0,289,0,tie,0
2225446,GB1,domestic_league,2012,2. Matchday,8/25/12,180,0,1071,2,loss,-2
2230147,GB1,domestic_league,2012,1. Matchday,8/18/12,931,5,1123,0,win,5
2230142,GB1,domestic_league,2012,1. Matchday,8/18/12,379,1,405,0,win,1
2230143,GB1,domestic_league,2012,1. Matchday,8/18/12,1032,1,512,1,tie,0
2224188,FR1,domestic_league,2012,37. Matchday,5/18/13,969,0,1082,0,tie,0
2224187,FR1,domestic_league,2012,37. Matchday,5/18/13,583,3,3911,1,win,2
2224181,FR1,domestic_league,2012,37. Matchday,5/18/13,1421,1,1158,0,win,1
2224179,FR1,domestic_league,2012,37. Matchday,5/18/13,273,1,1147,1,tie,0
2225447,GB1,domestic_league,2012,2. Matchday,8/25/12,985,3,931,2,win,1
2224119,FR1,domestic_league,2012,36. Matchday,5/12/13,14171,4,417,0,win,4
2224122,FR1,domestic_league,2012,36. Matchday,5/12/13,1158,3,618,1,win,2
2224120,FR1,domestic_league,2012,36. Matchday,5/11/13,1147,0,1095,1,loss,-1
2224114,FR1,domestic_league,2012,36. Matchday,5/11/13,1423,4,273,1,win,3
2230140,GB1,domestic_league,2012,1. Matchday,8/18/12,1039,0,2288,5,loss,-5
2224124,FR1,domestic_league,2012,36. Matchday,5/11/13,40,3,1159,2,win,1
2224123,FR1,domestic_league,2012,36. Matchday,5/11/13,244,2,415,1,win,1
2224125,FR1,domestic_league,2012,36. Matchday,5/10/13,1082,3,1421,0,win,3
2225444,GB1,domestic_league,2012,2. Matchday,8/25/12,2288,3,379,0,win,3
2224108,FR1,domestic_league,2012,36. Matchday,5/11/13,595,3,969,1,win,2
2224140,FR1,domestic_league,2012,35. Matchday,5/5/13,1159,0,1041,3,loss,-3
2224133,FR1,domestic_league,2012,35. Matchday,5/5/13,273,0,417,3,loss,-3
2224127,FR1,domestic_league,2012,35. Matchday,5/4/13,1095,1,14171,0,win,1
2224121,FR1,domestic_league,2012,35. Matchday,5/4/13,415,4,1082,2,win,2
2224130,FR1,domestic_league,2012,35. Matchday,5/5/13,583,1,1423,1,tie,0
2224132,FR1,domestic_league,2012,35. Matchday,5/4/13,1421,1,1147,1,tie,0
2224131,FR1,domestic_league,2012,35. Matchday,5/4/13,750,1,1158,0,win,1
2224129,FR1,domestic_league,2012,35. Matchday,5/3/13,618,0,40,0,tie,0
2224145,FR1,domestic_league,2012,34. Matchday,4/28/13,14171,0,583,1,loss,-1
2224134,FR1,domestic_league,2012,35. Matchday,5/4/13,244,2,595,1,win,1
2224139,FR1,domestic_league,2012,34. Matchday,4/28/13,417,3,1095,1,win,2
2224137,FR1,domestic_league,2012,34. Matchday,4/28/13,1041,1,618,1,tie,0
2224142,FR1,domestic_league,2012,34. Matchday,4/27/13,595,0,415,0,tie,0
2224126,FR1,domestic_league,2012,36. Matchday,5/12/13,1041,0,583,1,loss,-1
2225467,GB1,domestic_league,2012,4. Matchday,9/15/12,985,4,1071,0,win,4
2224138,FR1,domestic_league,2012,34. Matchday,4/27/13,3911,0,273,2,loss,-2
2224136,FR1,domestic_league,2012,34. Matchday,4/27/13,40,0,1421,0,tie,0
2224135,FR1,domestic_league,2012,34. Matchday,4/26/13,1082,3,750,3,tie,0
2224128,FR1,domestic_league,2012,35. Matchday,5/4/13,969,2,3911,1,win,1
2224144,FR1,domestic_league,2012,33. Matchday,4/24/13,273,1,1095,2,loss,-1
2224112,FR1,domestic_league,2012,36. Matchday,5/11/13,3911,0,750,2,loss,-2
2224150,FR1,domestic_league,2012,33. Matchday,4/21/13,583,3,417,0,win,3
2224158,FR1,domestic_league,2012,33. Matchday,4/21/13,750,2,40,2,tie,0
2224152,FR1,domestic_league,2012,33. Matchday,4/21/13,1159,3,14171,1,win,2
2224161,FR1,domestic_league,2012,33. Matchday,4/24/13,618,4,1147,2,win,2
2224143,FR1,domestic_league,2012,33. Matchday,4/21/13,1421,0,1423,1,loss,-1
2224148,FR1,domestic_league,2012,33. Matchday,4/21/13,595,1,1082,2,loss,-1
2224154,FR1,domestic_league,2012,33. Matchday,4/20/13,244,1,3911,0,win,1
2225451,GB1,domestic_league,2012,2. Matchday,8/26/12,512,0,11,0,tie,0
2224164,FR1,domestic_league,2012,32. Matchday,4/14/13,1082,0,244,0,tie,0
2224155,FR1,domestic_league,2012,32. Matchday,4/14/13,1041,3,415,1,win,2
2224146,FR1,domestic_league,2012,34. Matchday,4/27/13,1158,0,244,1,loss,-1
2224165,FR1,domestic_league,2012,32. Matchday,4/13/13,40,4,969,2,win,2
2224162,FR1,domestic_league,2012,32. Matchday,4/14/13,417,3,750,0,win,3
2224159,FR1,domestic_league,2012,32. Matchday,4/13/13,14171,4,273,2,win,2
2224157,FR1,domestic_league,2012,32. Matchday,4/13/13,1147,1,1159,1,tie,0
2224153,FR1,domestic_league,2012,32. Matchday,4/13/13,3911,0,1421,2,loss,-2
2224166,FR1,domestic_league,2012,32. Matchday,4/13/13,1158,4,595,1,win,3
2224151,FR1,domestic_league,2012,32. Matchday,4/12/13,1423,0,618,0,tie,0
2224169,FR1,domestic_league,2012,31. Matchday,4/7/13,1082,5,1158,0,win,5
2224172,FR1,domestic_league,2012,31. Matchday,4/7/13,1421,1,1041,0,win,1
2224175,FR1,domestic_league,2012,31. Matchday,4/6/13,1159,1,1095,0,win,1
2224173,FR1,domestic_league,2012,31. Matchday,4/6/13,595,4,3911,0,win,4
2224141,FR1,domestic_league,2012,34. Matchday,4/27/13,1423,0,1159,0,tie,0
2224147,FR1,domestic_league,2012,34. Matchday,4/27/13,1147,2,969,1,win,1
2224160,FR1,domestic_league,2012,32. Matchday,4/13/13,1095,0,583,1,loss,-1
2224167,FR1,domestic_league,2012,31. Matchday,4/6/13,750,0,1147,0,tie,0
2224174,FR1,domestic_league,2012,31. Matchday,4/5/13,244,1,40,0,win,1
2224163,FR1,domestic_league,2012,31. Matchday,4/6/13,415,3,417,4,loss,-1
2224064,FR1,domestic_league,2012,30. Matchday,3/31/13,1041,1,750,2,loss,-1
2224065,FR1,domestic_league,2012,30. Matchday,3/31/13,3911,1,1082,2,loss,-1
2224067,FR1,domestic_league,2012,30. Matchday,3/31/13,417,0,244,1,loss,-1
2224072,FR1,domestic_league,2012,30. Matchday,3/30/13,14171,2,1421,2,tie,0
2224066,FR1,domestic_league,2012,30. Matchday,3/30/13,1423,3,595,4,loss,-1
2224171,FR1,domestic_league,2012,31. Matchday,4/7/13,618,1,14171,0,win,1
2224062,FR1,domestic_league,2012,30. Matchday,3/30/13,273,0,1159,2,loss,-2
2224075,FR1,domestic_league,2012,30. Matchday,3/30/13,1095,2,618,2,tie,0
2230148,GB1,domestic_league,2012,1. Matchday,8/19/12,1071,0,631,2,loss,-2
2224061,FR1,domestic_league,2012,30. Matchday,3/29/13,583,1,969,0,win,1
2224156,FR1,domestic_league,2012,33. Matchday,4/19/13,969,1,1041,2,loss,-1
2224149,FR1,domestic_league,2012,33. Matchday,4/21/13,415,0,1158,1,loss,-1
2224081,FR1,domestic_league,2012,29. Matchday,3/16/13,750,1,1423,1,tie,0
2224170,FR1,domestic_league,2012,31. Matchday,4/6/13,273,0,583,2,loss,-2
2224076,FR1,domestic_league,2012,29. Matchday,3/16/13,969,1,1095,1,tie,0
2224079,FR1,domestic_league,2012,29. Matchday,3/16/13,1082,1,14171,2,loss,-1
2224073,FR1,domestic_league,2012,29. Matchday,3/16/13,1158,4,3911,0,win,4
2224077,FR1,domestic_league,2012,29. Matchday,3/17/13,618,2,583,2,tie,0
2224070,FR1,domestic_league,2012,29. Matchday,3/16/13,1421,1,273,0,win,1
2224071,FR1,domestic_league,2012,29. Matchday,3/15/13,244,0,1147,0,tie,0
2224085,FR1,domestic_league,2012,28. Matchday,3/10/13,1041,0,244,0,tie,0
2224084,FR1,domestic_league,2012,28. Matchday,3/10/13,40,1,595,0,win,1
2224096,FR1,domestic_league,2012,28. Matchday,3/9/13,14171,5,750,1,win,4
2224069,FR1,domestic_league,2012,29. Matchday,3/17/13,415,0,40,0,tie,0
2224063,FR1,domestic_league,2012,30. Matchday,3/30/13,40,1,1158,1,tie,0
2224087,FR1,domestic_league,2012,28. Matchday,3/9/13,1147,1,1158,0,win,1
2224083,FR1,domestic_league,2012,28. Matchday,3/9/13,1423,1,1082,3,loss,-2
2224090,FR1,domestic_league,2012,28. Matchday,3/9/13,1095,4,1421,2,win,2
2224068,FR1,domestic_league,2012,30. Matchday,3/30/13,1147,2,415,3,loss,-1
2224082,FR1,domestic_league,2012,28. Matchday,3/8/13,273,2,618,2,tie,0
2224095,FR1,domestic_league,2012,27. Matchday,3/3/13,1082,2,40,1,win,1
2224168,FR1,domestic_league,2012,31. Matchday,4/6/13,969,3,1423,1,win,2
2224094,FR1,domestic_league,2012,27. Matchday,3/3/13,3911,1,1041,1,tie,0
2224100,FR1,domestic_league,2012,27. Matchday,3/2/13,618,4,417,0,win,4
2224078,FR1,domestic_league,2012,28. Matchday,3/9/13,3911,0,415,1,loss,-1
2224098,FR1,domestic_league,2012,27. Matchday,3/2/13,1158,1,1423,1,tie,0
2224091,FR1,domestic_league,2012,27. Matchday,3/2/13,595,1,1147,0,win,1
2224089,FR1,domestic_league,2012,27. Matchday,3/2/13,415,0,14171,0,tie,0
2224080,FR1,domestic_league,2012,29. Matchday,3/17/13,1159,1,417,0,win,1
2224101,FR1,domestic_league,2012,26. Matchday,2/24/13,583,2,244,0,win,2
2224097,FR1,domestic_league,2012,27. Matchday,3/1/13,969,2,273,0,win,2
2224088,FR1,domestic_league,2012,28. Matchday,3/9/13,583,2,1159,1,win,1
2224074,FR1,domestic_league,2012,29. Matchday,3/16/13,595,4,1041,1,win,3
2224086,FR1,domestic_league,2012,28. Matchday,3/10/13,417,2,969,0,win,2
2224106,FR1,domestic_league,2012,26. Matchday,2/23/13,1095,0,595,0,tie,0
2224105,FR1,domestic_league,2012,26. Matchday,2/23/13,1159,0,618,3,loss,-3
2224092,FR1,domestic_league,2012,27. Matchday,3/3/13,244,2,1095,1,win,1
2224104,FR1,domestic_league,2012,26. Matchday,2/24/13,1041,3,1158,1,win,2
2224102,FR1,domestic_league,2012,26. Matchday,2/23/13,1423,0,415,0,tie,0
2224103,FR1,domestic_league,2012,26. Matchday,2/23/13,273,2,750,2,tie,0
2224056,FR1,domestic_league,2012,25. Matchday,2/17/13,750,3,583,2,win,1
2224048,FR1,domestic_league,2012,25. Matchday,2/17/13,1421,1,618,1,tie,0
2224099,FR1,domestic_league,2012,27. Matchday,3/2/13,750,1,1159,2,loss,-1
2224051,FR1,domestic_league,2012,25. Matchday,2/17/13,40,0,1041,4,loss,-4
2224058,FR1,domestic_league,2012,25. Matchday,2/16/13,1158,2,14171,1,win,1
2224107,FR1,domestic_league,2012,26. Matchday,2/22/13,417,2,1421,0,win,2
2224093,FR1,domestic_league,2012,27. Matchday,3/2/13,1421,1,583,0,win,1
2224049,FR1,domestic_league,2012,25. Matchday,2/16/13,415,2,1095,2,tie,0
2224053,FR1,domestic_league,2012,25. Matchday,2/16/13,244,1,1423,0,win,1
2224110,FR1,domestic_league,2012,26. Matchday,2/23/13,1147,1,1082,3,loss,-2
2224109,FR1,domestic_league,2012,26. Matchday,2/23/13,14171,0,969,1,loss,-1
2224060,FR1,domestic_league,2012,24. Matchday,2/10/13,273,2,415,0,win,2
2224042,FR1,domestic_league,2012,24. Matchday,2/10/13,14171,1,244,1,tie,0
2224040,FR1,domestic_league,2012,24. Matchday,2/10/13,1041,1,1082,3,loss,-2
2224057,FR1,domestic_league,2012,24. Matchday,2/9/13,1423,2,3911,1,win,1
2224050,FR1,domestic_league,2012,25. Matchday,2/15/13,1082,2,273,0,win,2
2224052,FR1,domestic_league,2012,25. Matchday,2/16/13,595,0,417,1,loss,-1
2224055,FR1,domestic_league,2012,25. Matchday,2/16/13,969,1,1159,0,win,1
2224054,FR1,domestic_league,2012,25. Matchday,2/16/13,3911,1,1147,1,tie,0
2224059,FR1,domestic_league,2012,24. Matchday,2/8/13,583,3,595,1,win,2
2224038,FR1,domestic_league,2012,23. Matchday,2/3/13,244,0,1159,1,loss,-1
2224039,FR1,domestic_league,2012,23. Matchday,2/3/13,969,3,1421,1,win,2
2224037,FR1,domestic_league,2012,23. Matchday,2/2/13,40,2,1423,0,win,2
2224111,FR1,domestic_league,2012,26. Matchday,2/24/13,40,0,3911,2,loss,-2
2224036,FR1,domestic_league,2012,23. Matchday,2/2/13,1082,1,1095,1,tie,0
2224035,FR1,domestic_league,2012,23. Matchday,2/2/13,750,1,618,2,loss,-1
2224033,FR1,domestic_league,2012,23. Matchday,2/2/13,595,0,14171,0,tie,0
2224046,FR1,domestic_league,2012,24. Matchday,2/9/13,1095,0,750,0,tie,0
2224034,FR1,domestic_league,2012,23. Matchday,2/2/13,1158,2,273,2,tie,0
2224043,FR1,domestic_league,2012,24. Matchday,2/9/13,1159,1,1421,2,loss,-1
2224030,FR1,domestic_league,2012,23. Matchday,2/2/13,3911,0,417,2,loss,-2
2224044,FR1,domestic_league,2012,24. Matchday,2/9/13,618,4,969,1,win,3
2224047,FR1,domestic_league,2012,23. Matchday,2/1/13,415,0,583,4,loss,-4
2224032,FR1,domestic_league,2012,22. Matchday,1/27/13,583,1,1082,0,win,1
2224029,FR1,domestic_league,2012,22. Matchday,1/26/13,14171,1,1147,1,tie,0
2224019,FR1,domestic_league,2012,22. Matchday,1/26/13,1421,1,415,1,tie,0
2224025,FR1,domestic_league,2012,23. Matchday,2/3/13,1147,3,1041,1,win,2
2224031,FR1,domestic_league,2012,22. Matchday,1/26/13,969,2,750,0,win,2
2224027,FR1,domestic_league,2012,22. Matchday,1/26/13,273,2,244,2,tie,0
2224021,FR1,domestic_league,2012,22. Matchday,1/25/13,1423,0,1041,2,loss,-2
2224010,FR1,domestic_league,2012,21. Matchday,1/20/13,1082,0,417,2,loss,-2
2224024,FR1,domestic_league,2012,21. Matchday,1/20/13,595,0,273,2,loss,-2
2224028,FR1,domestic_league,2012,22. Matchday,1/27/13,417,0,40,1,loss,-1
2224016,FR1,domestic_league,2012,22. Matchday,1/27/13,618,3,595,0,win,3
2224012,FR1,domestic_league,2012,21. Matchday,1/20/13,40,0,583,1,loss,-1
2224014,FR1,domestic_league,2012,21. Matchday,1/19/13,1147,1,1423,1,tie,0
2224008,FR1,domestic_league,2012,21. Matchday,1/19/13,1158,3,1095,2,win,1
2224009,FR1,domestic_league,2012,21. Matchday,1/19/13,750,1,1421,0,win,1
2224022,FR1,domestic_league,2012,21. Matchday,1/18/13,1041,0,14171,0,tie,0
2223996,FR1,domestic_league,2012,20. Matchday,1/13/13,750,3,244,1,win,2
2224018,FR1,domestic_league,2012,21. Matchday,1/19/13,3911,0,618,1,loss,-1
2224011,FR1,domestic_league,2012,20. Matchday,1/13/13,1421,1,595,2,loss,-1
2224003,FR1,domestic_league,2012,20. Matchday,1/13/13,417,5,1423,0,win,5
2224004,FR1,domestic_league,2012,20. Matchday,1/12/13,1159,2,1082,2,tie,0
2224002,FR1,domestic_league,2012,20. Matchday,1/12/13,969,2,1158,0,win,2
2224041,FR1,domestic_league,2012,24. Matchday,2/9/13,417,1,1158,1,tie,0
2224001,FR1,domestic_league,2012,20. Matchday,1/12/13,14171,0,3911,2,loss,-2
2224006,FR1,domestic_league,2012,20. Matchday,1/12/13,1095,1,1041,2,loss,-1
2224007,FR1,domestic_league,2012,20. Matchday,1/11/13,618,2,415,2,tie,0
2224023,FR1,domestic_league,2012,21. Matchday,1/19/13,415,2,1159,1,win,1
2224013,FR1,domestic_league,2012,20. Matchday,1/11/13,583,0,1147,0,tie,0
2224005,FR1,domestic_league,2012,19. Matchday,12/23/12,1423,2,14171,1,win,1
2224045,FR1,domestic_league,2012,24. Matchday,2/9/13,1147,1,40,0,win,1
2223999,FR1,domestic_league,2012,19. Matchday,12/22/12,40,0,1095,0,tie,0
2223995,FR1,domestic_league,2012,19. Matchday,12/22/12,1041,3,417,0,win,3
2224000,FR1,domestic_league,2012,19. Matchday,12/22/12,1158,2,1421,2,tie,0
2223991,FR1,domestic_league,2012,19. Matchday,12/22/12,1147,2,273,4,loss,-2
2223997,FR1,domestic_league,2012,19. Matchday,12/22/12,1082,4,969,1,win,3
2223992,FR1,domestic_league,2012,19. Matchday,12/21/12,3911,0,583,3,loss,-3
2223894,FR1,domestic_league,2012,18. Matchday,12/16/12,583,1,1041,0,win,1
2224017,FR1,domestic_league,2012,22. Matchday,1/26/13,1095,2,3911,1,win,1
2223985,FR1,domestic_league,2012,18. Matchday,12/16/12,618,0,1158,2,loss,-2
2223989,FR1,domestic_league,2012,18. Matchday,12/15/12,1095,3,1147,2,win,1
2224020,FR1,domestic_league,2012,22. Matchday,1/26/13,1159,2,1158,1,win,1
2223994,FR1,domestic_league,2012,19. Matchday,12/22/12,595,4,1159,2,win,2
2223896,FR1,domestic_league,2012,18. Matchday,12/15/12,417,3,14171,2,win,1
2223895,FR1,domestic_league,2012,18. Matchday,12/15/12,750,1,3911,2,loss,-1
2223993,FR1,domestic_league,2012,19. Matchday,12/23/12,415,2,750,0,win,2
2223891,FR1,domestic_league,2012,18. Matchday,12/14/12,273,2,1423,0,win,2
2223979,FR1,domestic_league,2012,17. Matchday,12/13/12,40,0,618,0,tie,0
2223986,FR1,domestic_league,2012,17. Matchday,12/12/12,595,1,244,2,loss,-1
2223988,FR1,domestic_league,2012,17. Matchday,12/12/12,1041,1,1159,1,tie,0
2223983,FR1,domestic_league,2012,17. Matchday,12/12/12,3911,1,969,2,loss,-1
2223981,FR1,domestic_league,2012,17. Matchday,12/12/12,1158,2,750,0,win,2
2223892,FR1,domestic_league,2012,18. Matchday,12/15/12,415,0,244,1,loss,-1
2223980,FR1,domestic_league,2012,17. Matchday,12/12/12,14171,2,1095,0,win,2
2223897,FR1,domestic_league,2012,18. Matchday,12/15/12,969,4,595,0,win,4
