club_id,game_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2727,2668496,1,14,Emilio Ferrera,157,1,2,Hein Vanhaezebrouck,Away,0
172,2653891,1,7,Felice Mazzù,58,2,3,Besnik Hasi,Away,0
498,2653890,1,9,Georges Leekens,29228,1,15,Glen De Boeck,Away,0
157,2653892,3,1,Hein Vanhaezebrouck,3057,0,8,Yannick Ferrera,Away,1
58,2653894,2,3,Besnik Hasi,475,1,12,Chris O'Loughlin,Away,1
2727,2653905,2,14,Emilio Ferrera,28643,2,13,Stijn Vreven,Away,0
1184,2653887,1,6,Peter Maes,354,1,11,Aleksandar Jankovic,Away,0
28643,2653868,3,13,Stijn Vreven,2861,3,4,Yves Vanderhaeghe,Away,0
3057,2653867,2,8,Yannick Ferrera,498,0,9,Georges Leekens,Away,1
29228,2653899,3,14,Glen De Boeck,2861,3,4,Yves Vanderhaeghe,Away,0
475,2653865,0,10,Chris O'Loughlin,172,0,7,Felice Mazzù,Away,0
601,2653864,0,12,Johan Walem,2727,1,14,Emilio Ferrera,Away,0
354,2653863,2,11,Aleksandar Jankovic,968,3,16,Bob Peeters,Away,0
968,2653889,2,16,Bob Peeters,475,1,12,Chris O'Loughlin,Away,1
3508,2653861,1,5,Francky Dury,1184,2,6,Peter Maes,Away,0
2861,2648383,0,4,Yves Vanderhaeghe,3508,1,5,Francky Dury,Away,0
968,2648382,1,16,Bob Peeters,58,2,2,Besnik Hasi,Away,0
29228,2653910,0,16,Glen De Boeck,157,2,1,Hein Vanhaezebrouck,Away,0
29228,2648381,0,14,Cedomir Janevski,3057,3,8,Yannick Ferrera,Away,0
2727,2648380,2,15,Emilio Ferrera,475,2,12,Chris O'Loughlin,Away,0
157,2648379,0,1,Hein Vanhaezebrouck,354,2,10,Aleksandar Jankovic,Away,0
498,2648378,3,9,Georges Leekens,28643,2,13,Stijn Vreven,Away,1
354,2653897,2,11,Aleksandar Jankovic,172,3,7,Felice Mazzù,Away,0
2282,2648376,4,3,Michel Preud'homme,601,1,11,Johan Walem,Away,1
601,2640920,0,8,Johan Walem,157,3,1,Hein Vanhaezebrouck,Away,0
3057,2640926,1,9,Yannick Ferrera,2861,4,3,Yves Vanderhaeghe,Away,0
2861,2653886,1,4,Yves Vanderhaeghe,601,2,10,Johan Walem,Away,0
58,2640925,4,2,Besnik Hasi,2282,1,4,Michel Preud'homme,Away,1
1184,2648377,0,7,Peter Maes,172,1,6,Felice Mazzù,Away,0
172,2640921,1,7,Felice Mazzù,968,2,16,Bob Peeters,Away,0
475,2640927,0,11,Chris O'Loughlin,1184,3,6,Peter Maes,Away,0
58,2653866,0,3,Besnik Hasi,157,2,1,Hein Vanhaezebrouck,Away,0
157,2640918,2,1,Hein Vanhaezebrouck,475,0,10,Chris O'Loughlin,Away,1
2282,2640917,0,2,Michel Preud'homme,3057,2,9,Yannick Ferrera,Away,0
354,2640922,1,13,Aleksandar Jankovic,2727,3,15,Emilio Ferrera,Away,0
2727,2653888,2,14,Emilio Ferrera,3508,2,5,Francky Dury,Away,0
29228,2640916,3,13,Cedomir Janevski,601,1,7,Johan Walem,Away,1
2727,2640913,1,15,Emilio Ferrera,172,2,6,Felice Mazzù,Away,0
3057,2653895,2,8,Yannick Ferrera,2727,0,15,Emilio Ferrera,Away,1
601,2640911,1,6,Johan Walem,498,3,10,Georges Leekens,Away,0
29228,2653862,0,15,Cedomir Janevski,2282,3,2,Michel Preud'homme,Away,0
58,2640910,0,3,Besnik Hasi,1184,0,8,Peter Maes,Away,0
172,2640909,1,7,Felice Mazzù,2282,2,1,Michel Preud'homme,Away,0
3057,2640908,0,11,Yannick Ferrera,28643,0,13,Stijn Vreven,Away,0
968,2640906,1,16,Bob Peeters,2727,5,15,Emilio Ferrera,Away,0
475,2640905,2,9,Chris O'Loughlin,2861,1,4,Yves Vanderhaeghe,Away,1
3508,2640904,2,5,Francky Dury,157,2,2,Hein Vanhaezebrouck,Away,0
2861,2640903,1,3,Yves Vanderhaeghe,968,0,16,Bob Peeters,Away,1
354,2640907,3,12,Aleksandar Jankovic,29228,2,14,Cedomir Janevski,Away,1
2282,2640901,4,2,Michel Preud'homme,354,1,14,Aleksandar Jankovic,Away,1
2727,2640902,2,15,Emilio Ferrera,58,3,4,Besnik Hasi,Away,0
1184,2640912,0,8,Peter Maes,968,0,16,Bob Peeters,Away,0
498,2640915,1,11,Georges Leekens,354,1,12,Aleksandar Jankovic,Away,0
28643,2640914,1,14,Stijn Vreven,3508,2,5,Francky Dury,Away,0
157,2640897,1,1,Hein Vanhaezebrouck,1184,0,8,Peter Maes,Away,1
3057,2640896,3,10,Yannick Ferrera,3508,2,6,Francky Dury,Away,1
172,2636718,1,6,Felice Mazzù,29228,0,14,Cedomir Janevski,Away,1
2861,2636719,1,3,Yves Vanderhaeghe,354,2,11,Aleksandar Jankovic,Away,0
601,2636717,1,8,Johan Walem,3057,1,12,Yannick Ferrera,Away,0
475,2636715,1,9,Chris O'Loughlin,28643,2,10,Stijn Vreven,Away,0
1184,2636714,3,7,Peter Maes,2727,1,15,Jacky Mathijssen,Away,1
58,2636716,1,4,Besnik Hasi,498,1,13,Georges Leekens,Away,0
3508,2636713,0,5,Francky Dury,2282,3,2,Michel Preud'homme,Away,0
968,2636712,0,16,Harm van Veldhoven,157,5,1,Hein Vanhaezebrouck,Away,0
172,2636711,3,7,Felice Mazzù,157,1,2,Hein Vanhaezebrouck,Away,1
1184,2636710,0,9,Peter Maes,2282,1,4,Michel Preud'homme,Away,0
2861,2640919,1,4,Yves Vanderhaeghe,58,1,3,Besnik Hasi,Away,0
354,2636708,0,14,Aleksandar Jankovic,601,1,6,Johan Walem,Away,0
3508,2640924,1,5,Francky Dury,498,1,10,Georges Leekens,Away,0
968,2636707,2,15,Harm van Veldhoven,28643,2,10,Stijn Vreven,Away,0
58,2636709,0,3,Besnik Hasi,3057,1,11,Yannick Ferrera,Away,0
2727,2636705,0,16,Jacky Mathijssen,2861,3,1,Yves Vanderhaeghe,Away,0
29228,2640900,1,13,Cedomir Janevski,475,0,9,Chris O'Loughlin,Away,1
601,2635125,2,8,Johan Walem,3508,2,5,Francky Dury,Away,0
29228,2635124,0,12,Cedomir Janevski,58,2,2,Besnik Hasi,Away,0
3057,2635123,0,14,Yannick Ferrera,475,1,7,Chris O'Loughlin,Away,0
2282,2635122,2,4,Michel Preud'homme,968,0,16,Harm van Veldhoven,Away,1
2861,2635120,1,3,Yves Vanderhaeghe,172,1,9,Felice Mazzù,Away,0
28643,2640923,1,12,Stijn Vreven,29228,0,14,Cedomir Janevski,Away,1
498,2640898,2,12,Georges Leekens,172,1,7,Felice Mazzù,Away,1
58,2635117,1,3,Besnik Hasi,601,1,7,Johan Walem,Away,0
3508,2636704,2,5,Francky Dury,29228,2,12,Cedomir Janevski,Away,0
498,2635118,2,13,Georges Leekens,1184,0,6,Peter Maes,Away,1
28643,2635121,0,10,Stijn Vreven,354,2,11,Aleksandar Jankovic,Away,0
172,2635113,1,8,Felice Mazzù,28643,0,10,Stijn Vreven,Away,1
1184,2635112,2,6,Peter Maes,2861,3,2,Yves Vanderhaeghe,Away,0
2727,2635116,0,14,Jacky Mathijssen,2282,2,5,Michel Preud'homme,Away,0
475,2635114,0,9,Chris O'Loughlin,3508,4,4,Francky Dury,Away,0
601,2633808,1,8,Johan Walem,475,2,7,Chris O'Loughlin,Away,0
968,2635111,2,16,Harm van Veldhoven,29228,2,11,Cedomir Janevski,Away,0
2282,2633806,1,6,Michel Preud'homme,58,3,1,Besnik Hasi,Away,0
28643,2640899,1,11,Stijn Vreven,601,3,5,Johan Walem,Away,0
2861,2633805,2,3,Yves Vanderhaeghe,157,2,2,Hein Vanhaezebrouck,Away,0
28643,2633803,2,9,Stijn Vreven,2727,0,13,Jacky Mathijssen,Away,1
29228,2633801,4,11,Cedomir Janevski,1184,0,4,Peter Maes,Away,1
172,2633800,0,9,Felice Mazzù,601,2,7,Johan Walem,Away,0
157,2635119,2,1,Hein Vanhaezebrouck,2727,0,15,Jacky Mathijssen,Away,1
58,2633799,4,3,Besnik Hasi,3508,0,6,Francky Dury,Away,1
475,2633797,0,8,Chris O'Loughlin,354,3,12,Aleksandar Jankovic,Away,0
3508,2633802,4,5,Francky Dury,354,3,12,Aleksandar Jankovic,Away,1
2727,2633795,2,11,Jacky Mathijssen,498,1,15,Bob Peeters,Away,1
2861,2633798,0,2,Yves Vanderhaeghe,2282,1,5,Michel Preud'homme,Away,0
968,2633794,2,14,Harm van Veldhoven,3057,1,16,Yannick Ferrera,Away,1
354,2630704,1,13,Aleksandar Jankovic,58,1,3,Besnik Hasi,Away,0
3057,2630703,1,15,Yannick Ferrera,1184,3,4,Peter Maes,Away,0
157,2635110,2,1,Hein Vanhaezebrouck,498,1,15,Georges Leekens,Away,1
475,2636706,1,8,Chris O'Loughlin,498,1,13,Georges Leekens,Away,0
354,2635115,1,13,Aleksandar Jankovic,3057,2,12,Yannick Ferrera,Away,0
157,2633793,2,1,Hein Vanhaezebrouck,29228,1,13,Cedomir Janevski,Away,1
3508,2630699,0,5,Francky Dury,172,3,8,Felice Mazzù,Away,0
1184,2633796,1,4,Peter Maes,28643,0,10,Stijn Vreven,Away,1
498,2630698,0,14,Bob Peeters,2861,2,1,Yves Vanderhaeghe,Away,0
1184,2629215,0,7,Peter Maes,601,1,8,Johan Walem,Away,0
2282,2629213,1,5,Michel Preud'homme,498,0,12,Bob Peeters,Away,1
29228,2630700,1,11,Cedomir Janevski,2727,1,12,Jacky Mathijssen,Away,0
2727,2629212,2,13,Jacky Mathijssen,3057,2,15,Yannick Ferrera,Away,0
2861,2629211,2,1,Yves Vanderhaeghe,29228,2,11,Cedomir Janevski,Away,0
475,2629214,0,6,Chris O'Loughlin,58,1,2,Besnik Hasi,Away,0
2282,2630702,1,6,Michel Preud'homme,157,4,2,Hein Vanhaezebrouck,Away,0
968,2629208,2,16,Harm van Veldhoven,3508,4,3,Francky Dury,Away,0
172,2629210,1,9,Felice Mazzù,354,0,14,Aleksandar Jankovic,Away,1
28643,2630701,3,10,Stijn Vreven,475,1,7,Chris O'Loughlin,Away,1
28643,2626586,1,8,Stijn Vreven,2282,5,7,Michel Preud'homme,Away,0
3057,2633807,3,15,Yannick Ferrera,172,2,10,Felice Mazzù,Away,1
498,2633804,2,14,Bob Peeters,968,1,16,Harm van Veldhoven,Away,1
3508,2626581,3,4,Francky Dury,2727,2,14,Jacky Mathijssen,Away,1
601,2626580,0,9,Johan Walem,2861,1,1,Yves Vanderhaeghe,Away,0
475,2626582,3,3,Chris O'Loughlin,968,0,16,Harm van Veldhoven,Away,1
354,2626579,1,13,Aleksandar Jankovic,1184,3,6,Peter Maes,Away,0
1184,2624877,0,5,Peter Maes,58,0,2,Besnik Hasi,Away,0
968,2624875,2,15,Harm van Veldhoven,354,2,11,Aleksandar Jankovic,Away,0
2861,2624874,5,1,Yves Vanderhaeghe,28643,1,8,Stijn Vreven,Away,1
2727,2624873,0,12,Jacky Mathijssen,601,0,9,Johan Walem,Away,0
498,2624876,1,10,Bob Peeters,3057,0,14,Yannick Ferrera,Away,1
2282,2624871,1,7,Michel Preud'homme,29228,2,16,Cedomir Janevski,Away,0
28643,2617089,2,8,Stijn Vreven,498,1,14,Bob Peeters,Away,1
58,2617088,3,1,Besnik Hasi,968,0,15,Harm van Veldhoven,Away,1
3057,2617087,1,11,Eric Deflandre,2282,7,3,Michel Preud'homme,Away,0
354,2617086,2,10,Aleksandar Jankovic,157,2,7,Hein Vanhaezebrouck,Away,0
172,2624878,1,13,Felice Mazzù,475,1,4,Chris O'Loughlin,Away,0
601,2617085,1,9,Johan Walem,29228,0,16,Cedomir Janevski,Away,1
157,2629209,3,4,Hein Vanhaezebrouck,28643,1,10,Stijn Vreven,Away,1
58,2626585,1,2,Besnik Hasi,172,1,11,Felice Mazzù,Away,0
157,2617073,0,4,Hein Vanhaezebrouck,601,0,14,Johan Walem,Away,0
2861,2617072,2,1,Yves Vanderhaeghe,3057,1,9,Slavoljub Muslin,Away,1
498,2617071,0,13,Bob Peeters,58,1,3,Besnik Hasi,Away,0
968,2617070,0,12,Harm van Veldhoven,172,0,10,Felice Mazzù,Away,0
29228,2617069,3,16,Cedomir Janevski,28643,3,7,Stijn Vreven,Away,0
2727,2617068,1,15,Jacky Mathijssen,354,2,11,Aleksandar Jankovic,Away,0
2282,2617067,0,6,Michel Preud'homme,3508,2,5,Francky Dury,Away,0
157,2624872,1,6,Hein Vanhaezebrouck,3508,1,3,Francky Dury,Away,0
1184,2617066,1,8,Peter Maes,475,3,2,Yannick Ferrera,Away,0
29228,2626583,2,12,Cedomir Janevski,498,1,10,Bob Peeters,Away,1
475,2587052,0,4,Yannick Ferrera,157,1,2,Hein Vanhaezebrouck,Away,0
58,2587051,1,6,Besnik Hasi,2861,3,1,Yves Vanderhaeghe,Away,0
3508,2587049,1,11,Francky Dury,28643,2,8,Stijn Vreven,Away,0
354,2587048,0,15,Aleksandar Jankovic,498,2,9,Bob Peeters,Away,0
3508,2617084,2,4,Francky Dury,2861,0,2,Yves Vanderhaeghe,Away,1
3057,2587047,1,7,Slavoljub Muslin,29228,1,16,Cedomir Janevski,Away,0
601,2587046,1,13,Johan Walem,2282,2,3,Michel Preud'homme,Away,0
2282,2587044,0,7,Michel Preud'homme,172,0,5,Felice Mazzù,Away,0
172,2617082,0,13,Felice Mazzù,1184,2,6,Peter Maes,Away,0
157,2587043,1,6,Hein Vanhaezebrouck,58,1,1,Besnik Hasi,Away,0
2861,2587041,1,2,Yves Vanderhaeghe,475,1,3,Yannick Ferrera,Away,0
2727,2587040,2,15,Jacky Mathijssen,968,3,10,Harm van Veldhoven,Away,0
28643,2587045,0,12,Stijn Vreven,3057,1,4,Slavoljub Muslin,Away,0
3057,2626584,1,15,Eric Deflandre,157,4,5,Hein Vanhaezebrouck,Away,0
172,2587053,0,10,Felice Mazzù,2727,2,14,Jacky Mathijssen,Away,0
968,2587050,1,12,Harm van Veldhoven,1184,2,5,Peter Maes,Away,0
601,2630705,1,9,Johan Walem,968,1,16,Harm van Veldhoven,Away,0
172,2587035,2,4,Felice Mazzù,498,2,13,Bob Peeters,Away,0
475,2587034,2,3,Yannick Ferrera,29228,0,14,Cedomir Janevski,Away,1
58,2587037,2,1,Besnik Hasi,2727,0,15,Jacky Mathijssen,Away,1
601,2587032,1,10,Johan Walem,28643,2,9,Stijn Vreven,Away,0
498,2587039,0,14,Bob Peeters,601,0,11,Johan Walem,Away,0
968,2587033,1,12,Harm van Veldhoven,2861,2,2,Yves Vanderhaeghe,Away,0
28643,2587028,2,10,Stijn Vreven,58,3,4,Besnik Hasi,Away,0
475,2617083,0,5,Yannick Ferrera,2727,1,12,Jacky Mathijssen,Away,0
29228,2587042,1,16,Cedomir Janevski,354,3,13,Aleksandar Jankovic,Away,0
3508,2587036,1,7,Francky Dury,3057,2,11,Slavoljub Muslin,Away,0
2727,2587024,1,16,Jacky Mathijssen,1184,3,1,Peter Maes,Away,0
3057,2587023,1,12,Slavoljub Muslin,601,2,7,Johan Walem,Away,0
2282,2587022,1,11,Michel Preud'homme,475,2,6,Yannick Ferrera,Away,0
1184,2587030,0,8,Peter Maes,157,1,5,Hein Vanhaezebrouck,Away,0
4297,2587057,2,-1,Quim Berto,3325,0,-1,Vítor Oliveira,Away,1
7788,2587054,5,-1,Ricardo Chéu,2424,4,-1,Nandinho,Away,1
29228,2587029,1,13,Cedomir Janevski,172,2,5,Felice Mazzù,Away,0
354,2587025,1,14,Aleksandar Jankovic,2861,3,2,Yves Vanderhaeghe,Away,0
498,2587026,1,15,Bob Peeters,3508,3,3,Francky Dury,Away,0
3345,2587058,2,-1,Monteiro,7056,0,-1,Jorge Neves,Away,1
157,2587027,1,8,Hein Vanhaezebrouck,968,1,9,Harm van Veldhoven,Away,0
2503,2608568,4,-1,Petit,3349,5,-1,Pêpa,Away,0
2420,2608564,2,-1,Sérgio Conceição,2425,3,-1,Pedro Martins,Away,0
10140,2587056,1,-1,Francisco Chaló,3349,2,-1,Pêpa,Away,0
354,2587031,0,16,Aleksandar Jankovic,2282,3,6,Michel Preud'homme,Away,0
982,2608565,7,-1,Manuel Machado,7179,6,-1,Vítor Paneira,Away,1
1465,2608567,2,-1,Fabiano Soares,4864,3,-1,João Barbosa,Away,0
7378,2608540,2,-1,José Augusto,3327,1,-1,Carlos Brito,Away,1
8024,2608569,4,-1,Lito Vidigal,4297,3,-1,Quim Berto,Away,1
1184,2587038,0,9,Peter Maes,3508,0,8,Francky Dury,Away,0
68608,2608563,2,-1,Ricardo Sá Pinto,5227,0,-1,Pedro Hipólito,Away,1
5227,2587062,7,-1,Jorge Andrade,2423,6,-1,Filipe Gouveia,Away,1
2990,2608562,1,-1,José Viterbo,1301,2,-1,Ivo Vieira,Away,0
1085,2608570,0,-1,Quim Machado,979,1,-1,Miguel Leal,Away,0
3345,2636403,0,-1,Pedro Miguel,68608,4,-1,Julio Velázquez,Away,0
1075,2636393,4,-1,Paulo Fonseca,3345,0,-1,Pedro Miguel,Away,1
2425,2636386,2,-1,Pedro Martins,3345,1,-1,Pedro Miguel,Away,1
7788,2608541,5,-1,Ricardo Chéu,3345,6,-1,Monteiro,Away,0
68608,2636394,1,-1,Julio Velázquez,2425,1,-1,Pedro Martins,Away,0
2995,2608566,1,-1,Jorge Simão,976,0,-1,Luís Norton de Matos,Away,1
2995,2636395,1,-1,Jorge Simão,8024,1,-1,Lito Vidigal,Away,0
336,2636392,0,-1,Jorge Jesus,7378,2,-1,José Augusto,Away,0
3329,2608539,2,-1,Daniel Ramos,8827,1,-1,Artur Marques,Away,1
2995,2636381,1,-1,Jorge Simão,336,3,-1,Jorge Jesus,Away,0
4864,2636399,0,-1,João Barbosa,982,1,-1,Manuel Machado,Away,0
1075,2636402,0,-1,Paulo Fonseca,2425,0,-1,Pedro Martins,Away,0
294,2636388,1,-1,Rui Vitória,4864,0,-1,João Barbosa,Away,1
7378,2636398,3,-1,José Augusto,2995,2,-1,Jorge Simão,Away,1
4294,2587061,4,-1,Jorge Paixão,8827,6,-1,Artur Marques,Away,0
982,2636384,0,-1,Manuel Machado,294,1,-1,Rui Vitória,Away,0
979,2636380,4,-1,Miguel Leal,4864,2,-1,João Barbosa,Away,1
720,2636400,0,-1,José Peseiro,3349,2,-1,Pêpa,Away,0
294,2636396,6,-1,Rui Vitória,979,1,-1,Miguel Leal,Away,1
3349,2636383,1,-1,Pêpa,3329,0,-1,Daniel Ramos,Away,1
336,2636397,1,-1,Jorge Jesus,8024,0,-1,Lito Vidigal,Away,1
1301,2636387,3,-1,Ivo Vieira,720,1,-1,Julen Lopetegui,Away,1
1301,2636390,4,-1,Ivo Vieira,3349,2,-1,Pêpa,Away,1
1075,2663488,1,-1,Paulo Fonseca,294,2,-1,Rui Vitória,Away,0
8024,2636382,1,-1,Lito Vidigal,7378,4,-1,José Augusto,Away,0
294,2688644,6,-1,Rui Vitória,1301,2,-1,Nelo Vingada,Away,1
68608,2636385,1,-1,Julio Velázquez,1075,2,-1,Paulo Fonseca,Away,0
2687,2621126,1,-1,Claudio Barragán,171,0,-1,José Manuel Aira,Away,1
2867,2621130,0,-1,José Dominguez,12605,1,-1,Rafael Escobar,Away,0
5650,2621122,0,-1,Luisito,11615,1,-1,Rubén de la Barrera,Away,0
44129,2621124,2,-1,Lluís Elcacho,11259,1,-1,Andrés Palop,Away,1
720,2636389,0,-1,Rui Barros,3329,1,-1,Daniel Ramos,Away,0
982,2636391,0,-1,Manuel Machado,979,0,-1,Miguel Leal,Away,0
630,2621119,0,-1,Pedro Munitis,36285,2,-1,José Gómez,Away,0
2502,2621121,2,-1,Ramón Calderé,11422,1,-1,Miguel Álvarez,Away,1
47421,2630362,2,-1,Fran Alcoy,16576,0,-1,Manuel Cano,Away,1
3329,2636401,0,-1,Daniel Ramos,1301,0,-1,Nelo Vingada,Away,0
49734,2630513,1,-1,Jordi Fabregat,12351,2,-1,Torres,Away,0
2855,2621115,2,-1,Iñaki Alonso,29271,3,-1,Manix Mandiola,Away,0
13702,2621114,0,-1,Antonio Iriondo,36060,2,-1,Roberto Aguirre,Away,0
16596,2621113,3,-1,David Ruiz,46854,0,-1,Ángel Luis Alcázar,Away,1
18691,2621125,1,-1,Ezequiel Loza,30696,2,-1,Ángel García Cosín,Away,0
5358,2621157,2,-1,Luis Tevenet,237,0,-1,Albert Ferrer,Away,1
366,2621152,1,-1,Gaizka Garitano,2497,2,-1,Sergio Egea,Away,0
7971,2630360,1,-1,Manolo Herrero,33593,3,-1,Imanol Idiákez,Away,0
41761,2621123,0,-1,Miguel Ángel Rubio,13225,2,-1,Natxo González,Away,0
2502,2621209,0,-1,Ramón Calderé,1176,1,-1,Miguel Ángel Tena,Away,0
7378,2663487,1,-1,José Augusto,1301,3,-1,Nelo Vingada,Away,0
331,2621151,2,-1,Enrique Martín,13222,1,-1,Carlos Terrazas,Away,1
12351,2621208,1,-1,Torres,24420,2,-1,Carlos Pouso,Away,0
1108,2621155,1,-1,Pepe Bordalás,2296,0,-1,Jagoba Arrasate,Away,1
11615,2630361,0,-1,Rubén de la Barrera,33593,2,-1,Imanol Idiákez,Away,0
1532,2621153,1,-1,Luis César Sampedro,26132,2,-1,Oriol Alsina,Away,0
12321,2621148,2,-1,Pablo Machín,5648,3,-1,Vicente Moreno,Away,0
4032,2621154,1,-1,Manolo Díaz,11596,0,-1,Juan Muñiz,Away,1
16596,2621210,2,-1,David Ruiz,7052,3,-1,Julio Cobos,Away,0
12605,2630363,2,-1,Rafael Escobar,47421,0,-1,Fran Alcoy,Away,1
4542,2621118,3,-1,Juan Ferrando,41409,2,-1,Nacho Ruiz,Away,1
44129,2621256,1,-1,Lluís Elcacho,3708,3,-1,David Movilla,Away,0
13225,2621147,4,-1,Natxo González,25377,2,-1,Javi Bermúdez,Away,1
25377,2621117,4,-1,,49912,1,-1,,Away,1
30696,2621206,0,-1,Ángel García Cosín,33600,2,-1,Toni Seligrat,Away,0
3705,2621207,1,-1,Mere,34148,2,-1,José María Salmerón,Away,0
11000,2628048,0,-1,Luis Milla,4032,1,-1,Manolo Díaz,Away,0
26132,2628051,2,-1,Lluís Carrillo,142,1,-1,Ranko Popovic,Away,1
47880,2628043,0,-1,Emilio Larraz,12605,2,-1,Rafael Escobar,Away,0
12405,2621116,2,-1,Aitor Zulaika,47880,3,-1,Emilio Larraz,Away,0
1176,2628045,1,-1,Miguel Ángel Tena,7052,2,-1,Julio Cobos,Away,0
1108,2628050,1,-1,Pepe Bordalás,1244,3,-1,Asier Garitano,Away,0
13222,2628052,3,-1,Carlos Terrazas,2497,2,-1,Sergio Egea,Away,1
36285,2628047,0,-1,José Gómez,2687,1,-1,Claudio Barragán,Away,0
648,2621149,0,-1,Raúl Agné,1244,2,-1,Asier Garitano,Away,0
5648,2628049,1,-1,Vicente Moreno,3302,2,-1,Jaime Ramos,Away,0
33600,2628044,0,-1,Raúl Garrido,3708,1,-1,David Movilla,Away,0
33593,2628046,1,-1,Imanol Idiákez,13225,2,-1,Natxo González,Away,0
29271,2621143,0,-1,Manix Mandiola,47880,1,-1,Emilio Larraz,Away,0
1084,2633819,1,-1,Javi Gracia,13222,2,-1,Carlos Terrazas,Away,0
1050,2633815,2,-1,Marcelino,5358,3,-1,Juan Anquela,Away,0
1533,2633820,0,-1,José Luis Mendilibar,4032,3,-1,Manolo Díaz,Away,0
621,2633814,2,-1,Ernesto Valverde,12605,0,-1,Rafael Escobar,Away,1
418,2633810,3,-1,Rafael Benítez,2687,1,-1,Claudio Barragán,Away,1
1049,2633811,3,-1,Voro,3708,1,-1,David Movilla,Away,1
11000,2621150,1,-1,Luis Milla,993,0,-1,José Luis Oltra,Away,1
368,2633813,3,-1,Unai Emery,24420,0,-1,Carlos Pouso,Away,1
2448,2633821,0,-1,Abelardo,150,2,-1,Pepe Mel,Away,0
34148,2628042,2,-1,José María Salmerón,24420,3,-1,Carlos Pouso,Away,0
2687,2621142,1,-1,Claudio Barragán,36060,0,-1,Roberto Aguirre,Away,1
16795,2633817,1,-1,José Ramón Sandoval,1244,2,-1,Asier Garitano,Away,0
13,2633812,2,-1,Diego Simeone,13225,1,-1,Natxo González,Away,1
131,2633809,0,-1,Luis Enrique,7052,0,-1,Julio Cobos,Away,0
681,2633823,1,-1,Eusebio,472,2,-1,Quique Setién,Away,0
1244,2633848,0,-1,Asier Garitano,16795,1,-1,José Ramón Sandoval,Away,0
940,2633816,3,-1,Eduardo Berizzo,3302,1,-1,Joan Carrillo,Away,1
3302,2633847,0,-1,Joan Carrillo,940,1,-1,Eduardo Berizzo,Away,0
3708,2633842,0,-1,David Movilla,1049,2,-1,Gary Neville,Away,0
5358,2633846,0,-1,Juan Anquela,1050,2,-1,Marcelino,Away,0
13222,2633850,1,-1,Carlos Terrazas,1084,0,-1,Javi Gracia,Away,1
897,2633818,2,-1,Víctor Sánchez,26132,1,-1,Oriol Alsina,Away,1
4542,2621144,1,-1,Juan Ferrando,36285,3,-1,José Gómez,Away,0
472,2633854,1,-1,Quique Setién,681,1,-1,Eusebio,Away,0
13225,2633843,0,-1,Natxo González,13,1,-1,Diego Simeone,Away,0
4032,2633851,0,-1,Manolo Díaz,1533,4,-1,José Luis Mendilibar,Away,0
3709,2633824,0,-1,Fran Escribá,367,2,-1,Paco Jémez,Away,0
26132,2633849,1,-1,Oriol Alsina,897,1,-1,Víctor Sánchez,Away,0
367,2633855,1,-1,Paco Jémez,3709,3,-1,Fran Escribá,Away,0
472,2647658,3,-1,Quique Setién,1533,2,-1,José Luis Mendilibar,Away,1
940,2647655,3,-1,Eduardo Berizzo,2687,0,-1,Claudio Barragán,Away,1
3368,2633853,1,-1,Rubi,714,2,-1,Constantin Galca,Away,0
13,2647659,1,-1,Diego Simeone,367,1,-1,Paco Jémez,Away,0
24420,2633844,0,-1,Carlos Pouso,368,2,-1,Unai Emery,Away,0
714,2647652,1,-1,Constantin Galca,131,4,-1,Luis Enrique,Away,0
16795,2647653,0,-1,José Ramón Sandoval,1049,4,-1,Gary Neville,Away,0
897,2647654,1,-1,Víctor Sánchez,13222,1,-1,Carlos Terrazas,Away,0
1050,2647657,2,-1,Marcelino,621,3,-1,Ernesto Valverde,Away,0
1049,2647664,3,-1,Gary Neville,16795,0,-1,José Ramón Sandoval,Away,1
2687,2647661,0,-1,Claudio Barragán,940,2,-1,Eduardo Berizzo,Away,0
131,2647663,2,-1,Luis Enrique,714,0,-1,Constantin Galca,Away,1
714,2633822,1,-1,Sergio,3368,1,-1,Rubi,Away,0
7052,2633840,1,-1,Julio Cobos,131,6,-1,Luis Enrique,Away,0
12605,2633845,0,-1,Rafael Escobar,621,6,-1,Ernesto Valverde,Away,0
367,2647660,0,-1,Paco Jémez,13,3,-1,Diego Simeone,Away,0
150,2647665,0,-1,Juan Merino,368,4,-1,Unai Emery,Away,0
13222,2656745,0,-1,Carlos Terrazas,368,2,-1,Unai Emery,Away,0
472,2656744,1,-1,Quique Setién,1049,1,-1,Gary Neville,Away,0
131,2656743,2,-1,Luis Enrique,621,1,-1,Ernesto Valverde,Away,1
1531,2621145,3,-1,Rubén Baraja,3302,4,-1,Sergi Barjuan,Away,0
13,2656742,0,-1,Diego Simeone,940,0,-1,Eduardo Berizzo,Away,0
1533,2647667,2,-1,José Luis Mendilibar,472,3,-1,Quique Setién,Away,0
1049,2656749,1,-1,Gary Neville,472,0,-1,Quique Setién,Away,1
940,2656746,3,-1,Eduardo Berizzo,13,2,-1,Diego Simeone,Away,1
150,2633852,3,-1,Pepe Mel,2448,3,-1,Abelardo,Away,0
940,2658837,0,-1,Eduardo Berizzo,368,4,-1,Unai Emery,Away,0
